player_id,matches_won,matches_lost,grand_slam_matches_won,grand_slam_matches_lost,tour_finals_matches_won,tour_finals_matches_lost,alt_finals_matches_won,alt_finals_matches_lost,masters_matches_won,masters_matches_lost,olympics_matches_won,olympics_matches_lost,atp500_matches_won,atp500_matches_lost,atp250_matches_won,atp250_matches_lost,best_of_3_matches_won,best_of_3_matches_lost,best_of_5_matches_won,best_of_5_matches_lost,hard_matches_won,hard_matches_lost,clay_matches_won,clay_matches_lost,grass_matches_won,grass_matches_lost,carpet_matches_won,carpet_matches_lost,outdoor_matches_won,outdoor_matches_lost,indoor_matches_won,indoor_matches_lost,deciding_sets_won,deciding_sets_lost,fifth_sets_won,fifth_sets_lost,finals_won,finals_lost
6597,0.0,6.0,,,,,,,0.0,1.0,,,0.0,2.0,0.0,3.0,0.0,6.0,,,,,0.0,6.0,,,,,0.0,6.0,,,0.0,1.0,,,,
6406,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,0.0,1.0,,,,
1939,1.0,7.0,,,,,,,,,,,,,,,0.0,1.0,1.0,6.0,1.0,3.0,0.0,2.0,,,0.0,2.0,1.0,5.0,0.0,2.0,,,,,,
4671,8.0,22.0,1.0,5.0,,,,,1.0,4.0,,,1.0,3.0,5.0,10.0,7.0,17.0,1.0,5.0,8.0,18.0,0.0,3.0,0.0,1.0,,,5.0,12.0,3.0,10.0,4.0,10.0,1.0,3.0,,
4262,36.0,66.0,7.0,12.0,,,,,2.0,10.0,,,5.0,10.0,21.0,34.0,29.0,54.0,7.0,12.0,21.0,34.0,14.0,25.0,1.0,7.0,,,29.0,58.0,7.0,8.0,12.0,11.0,2.0,4.0,,
3454,257.0,238.0,22.0,35.0,,,,,30.0,43.0,8.0,2.0,42.0,30.0,123.0,109.0,214.0,190.0,43.0,48.0,77.0,95.0,162.0,119.0,6.0,12.0,12.0,12.0,234.0,206.0,23.0,32.0,71.0,76.0,6.0,8.0,6.0,9.0
1680,4.0,16.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,10.0,2.0,6.0,3.0,6.0,0.0,1.0,1.0,9.0,,,4.0,16.0,,,0.0,1.0,,,,
3408,21.0,43.0,1.0,7.0,,,,,3.0,5.0,,,6.0,5.0,11.0,26.0,20.0,36.0,1.0,7.0,17.0,31.0,1.0,5.0,3.0,7.0,,,17.0,36.0,4.0,7.0,9.0,14.0,,,,
1851,2.0,6.0,,,,,,,0.0,1.0,,,,,2.0,5.0,2.0,6.0,,,2.0,3.0,,,0.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,,,,
2304,4.0,26.0,0.0,8.0,,,,,0.0,1.0,,,2.0,5.0,2.0,12.0,4.0,18.0,0.0,8.0,4.0,18.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,18.0,4.0,8.0,1.0,8.0,0.0,2.0,,
4726,0.0,2.0,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,0.0,2.0,,,,,,,,,0.0,2.0,,,,,,
3504,15.0,8.0,,,,,,,,,,,,,,,5.0,3.0,10.0,5.0,15.0,8.0,,,,,,,15.0,8.0,,,2.0,3.0,2.0,2.0,,
4191,1.0,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,2.0,,,,,1.0,2.0,,,,,,,,
1731,56.0,101.0,4.0,13.0,,,,,1.0,4.0,,,4.0,5.0,26.0,61.0,39.0,74.0,17.0,27.0,15.0,22.0,35.0,60.0,2.0,10.0,4.0,9.0,50.0,90.0,6.0,11.0,17.0,23.0,3.0,5.0,,
4213,0.0,2.0,,,,,,,,,,,,,,,0.0,2.0,,,,,0.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,
5471,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,2.0,,,,,,,0.0,2.0,,,,,,,,
2664,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
1515,7.0,16.0,1.0,1.0,,,,,0.0,1.0,,,2.0,4.0,4.0,10.0,6.0,15.0,1.0,1.0,2.0,5.0,5.0,9.0,0.0,2.0,,,7.0,16.0,,,3.0,6.0,,,,
1500,71.0,110.0,14.0,18.0,,,,,0.0,4.0,,,6.0,15.0,51.0,73.0,57.0,90.0,14.0,20.0,21.0,53.0,10.0,18.0,23.0,19.0,17.0,20.0,52.0,78.0,19.0,32.0,27.0,37.0,3.0,5.0,2.0,1.0
2359,6.0,14.0,2.0,3.0,,,,,,,,,2.0,3.0,1.0,7.0,3.0,11.0,3.0,3.0,1.0,3.0,,,3.0,7.0,2.0,4.0,4.0,10.0,2.0,4.0,4.0,7.0,2.0,0.0,,
6382,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,
3719,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
5571,151.0,193.0,24.0,30.0,,,,,25.0,36.0,,,21.0,28.0,66.0,86.0,123.0,156.0,28.0,37.0,64.0,95.0,81.0,83.0,5.0,14.0,,,135.0,161.0,16.0,32.0,48.0,56.0,3.0,11.0,1.0,1.0
2714,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
6107,54.0,90.0,4.0,17.0,,,,,4.0,6.0,2.0,2.0,3.0,13.0,35.0,46.0,47.0,68.0,7.0,22.0,24.0,46.0,30.0,40.0,0.0,4.0,,,52.0,81.0,2.0,9.0,22.0,30.0,1.0,4.0,1.0,0.0
3179,2.0,2.0,0.0,1.0,,,,,,,,,,,,,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,,2.0,2.0,,,1.0,2.0,0.0,2.0,,
10850,0.0,3.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1.0,0.0,1.0,,,,,,,0.0,3.0,,,,,,,,
7665,0.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,
11064,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
9824,1.0,3.0,,,,,,,0.0,1.0,,,,,1.0,2.0,1.0,2.0,0.0,1.0,,,0.0,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,
8834,9.0,8.0,,,,,,,,,,,,,,,2.0,4.0,7.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,,,9.0,8.0,,,3.0,0.0,2.0,0.0,,
8755,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
47687,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
52292,6.0,3.0,,,,,,,,,,,,,6.0,3.0,6.0,3.0,,,,,6.0,3.0,,,,,6.0,3.0,,,4.0,0.0,,,1.0,0.0
6903,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
10073,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,
54331,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
54243,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
11084,0.0,2.0,,,,,,,,,,,,,,,,,0.0,2.0,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
9818,13.0,25.0,3.0,4.0,,,,,,,,,0.0,1.0,10.0,17.0,6.0,12.0,7.0,13.0,5.0,9.0,4.0,7.0,4.0,9.0,,,13.0,25.0,,,4.0,8.0,3.0,2.0,,
8878,1.0,0.0,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,
7674,0.0,2.0,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,2.0,,,0.0,1.0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,
10761,0.0,10.0,,,,,,,,,,,,,,,0.0,2.0,0.0,8.0,0.0,2.0,0.0,8.0,,,,,0.0,10.0,,,0.0,1.0,0.0,1.0,,
8457,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,,
8913,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,2.0,,,,,,,0.0,2.0,,,,,,,,
52035,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
54552,0.0,1.0,,,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
11787,101.0,82.0,12.0,16.0,,,,,16.0,15.0,,,19.0,17.0,50.0,30.0,87.0,64.0,14.0,18.0,66.0,53.0,24.0,18.0,11.0,11.0,,,91.0,70.0,10.0,12.0,28.0,27.0,2.0,4.0,2.0,5.0
8589,5.0,12.0,,,,,,,,,,,,,,,2.0,2.0,3.0,10.0,1.0,5.0,1.0,6.0,,,3.0,1.0,2.0,11.0,3.0,1.0,2.0,1.0,0.0,1.0,,
10336,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,
10876,1.0,0.0,,,,,,,,,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,1.0,0.0,,,,,,,,
10360,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
10149,0.0,1.0,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
9912,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,,2.0,2.0,,,1.0,0.0,1.0,0.0,,
8487,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
12316,0.0,1.0,,,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,0.0,1.0,0.0,1.0,,
9806,0.0,4.0,,,,,,,,,,,,,0.0,4.0,0.0,4.0,,,0.0,1.0,0.0,2.0,0.0,1.0,,,0.0,4.0,,,0.0,1.0,,,,
6829,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,,,1.0,0.0,,,,,1.0,0.0,,,,,,,,
47450,0.0,2.0,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,0.0,1.0,0.0,1.0,,,,,0.0,2.0,,,,,,,,
12525,3.0,1.0,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,3.0,1.0,,,,,,,,
10339,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,
12286,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
11078,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,2.0,,,,,,,0.0,2.0,,,,,,,,
54316,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
11051,0.0,2.0,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,,,,,0.0,2.0,,,0.0,1.0,0.0,1.0,,
53835,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
44823,21.0,149.0,,,,,,,0.0,10.0,,,2.0,7.0,19.0,132.0,10.0,104.0,11.0,45.0,3.0,24.0,11.0,83.0,1.0,22.0,6.0,20.0,14.0,126.0,7.0,23.0,7.0,11.0,4.0,0.0,,
44546,0.0,2.0,,,,,,,,,,,,,,,0.0,2.0,,,0.0,1.0,,,,,,,0.0,2.0,,,0.0,1.0,,,,
9846,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
8620,0.0,3.0,,,,,,,,,,,,,,,,,0.0,3.0,0.0,2.0,0.0,1.0,,,,,0.0,3.0,,,0.0,1.0,0.0,1.0,,
11032,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
25609,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,2.0,,,,,,,0.0,2.0,,,,,,,,
7320,1.0,2.0,,,,,,,0.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,2.0,,,1.0,2.0,0.0,1.0,,,,
44534,2.0,6.0,,,,,,,,,,,,,1.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,2.0,4.0,,,,,2.0,6.0,,,1.0,0.0,,,,
7114,0.0,1.0,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,
8958,0.0,3.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,2.0,0.0,1.0,,,,,,
10005,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
10910,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
7025,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
54109,0.0,2.0,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,,,,,0.0,2.0,,,0.0,2.0,,,0.0,1.0,,,,
54578,3.0,1.0,,,,,,,,,,,,,3.0,1.0,3.0,1.0,,,,,,,3.0,1.0,,,3.0,1.0,,,1.0,0.0,,,,
10230,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
7083,11.0,9.0,,,,,,,,,,,,,,,4.0,2.0,7.0,7.0,1.0,1.0,10.0,8.0,,,,,11.0,9.0,,,3.0,1.0,3.0,1.0,,
25579,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,
11176,79.0,69.0,14.0,11.0,,,,,13.0,14.0,,,13.0,13.0,31.0,29.0,57.0,56.0,22.0,13.0,60.0,53.0,17.0,14.0,1.0,2.0,,,72.0,58.0,7.0,11.0,25.0,19.0,5.0,2.0,,
10246,3.0,2.0,,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,,,3.0,2.0,,,,,3.0,2.0,,,2.0,0.0,1.0,0.0,,
8584,0.0,3.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,,,,,0.0,3.0,,,,,,,,
11026,0.0,2.0,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,,,,,0.0,2.0,,,,,,,,
47424,1.0,6.0,,,,,,,,,,,1.0,1.0,0.0,5.0,0.0,4.0,1.0,2.0,1.0,4.0,,,0.0,2.0,,,1.0,6.0,,,0.0,2.0,0.0,1.0,,
34085,1.0,0.0,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,1.0,0.0,,,1.0,0.0,,,,
10381,1.0,2.0,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,,1.0,2.0,,,1.0,2.0,,,,,,,,
54311,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,,
10220,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,
25406,0.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
54226,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
8003,3.0,11.0,0.0,6.0,,,,,,,,,,,3.0,5.0,2.0,4.0,1.0,7.0,,,1.0,7.0,1.0,3.0,1.0,1.0,2.0,10.0,1.0,1.0,0.0,2.0,,,,
11003,0.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
10241,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,
10957,1.0,6.0,,,,,,,,,,,,,,,0.0,1.0,1.0,5.0,0.0,4.0,,,1.0,2.0,,,1.0,6.0,,,1.0,0.0,1.0,0.0,,
10726,5.0,6.0,1.0,1.0,,,,,,,,,,,4.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,,,,,4.0,5.0,1.0,1.0,1.0,1.0,,,,
10187,1.0,4.0,,,,,,,0.0,1.0,,,,,1.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,,,,,1.0,4.0,,,,,,,,
47465,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
8639,0.0,2.0,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,,,,,0.0,2.0,,,,,,,,
8367,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,
17195,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
8365,0.0,4.0,0.0,1.0,,,,,,,,,,,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,,,,
23896,1.0,3.0,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,,,,,1.0,3.0,,,,,,,,
16761,0.0,2.0,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
9986,1.0,2.0,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,1.0,2.0,,,,,1.0,2.0,,,0.0,1.0,,,,
9841,0.0,3.0,,,,,,,,,,,,,0.0,3.0,0.0,3.0,,,,,0.0,3.0,,,,,0.0,3.0,,,,,,,,
10976,7.0,10.0,,,,,,,,,,,,,,,,,7.0,10.0,2.0,2.0,0.0,2.0,,,,,7.0,10.0,,,1.0,1.0,1.0,1.0,,
26492,0.0,5.0,,,,,,,,,,,,,,,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,,,,,0.0,5.0,,,0.0,1.0,,,,
10948,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,2.0,,,,,,,0.0,2.0,,,,,,,,
7520,2.0,5.0,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3.0,,,,,2.0,5.0,,,,,,,,
10042,0.0,2.0,0.0,1.0,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,1.0,,,0.0,1.0,0.0,1.0,,,,,,
8944,5.0,3.0,,,,,,,,,,,,,,,3.0,2.0,2.0,1.0,4.0,3.0,1.0,0.0,,,,,5.0,3.0,,,3.0,1.0,1.0,1.0,,
8850,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
10075,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
23856,0.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,,,
10404,3.0,5.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,3.0,4.0,,,2.0,3.0,,,,,3.0,5.0,,,,,,,,
8504,0.0,1.0,,,,,,,0.0,1.0,,,,,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
10025,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
8736,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
9876,2.0,4.0,,,,,,,,,,,0.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,,,0.0,4.0,,,2.0,0.0,0.0,4.0,2.0,0.0,,,,,,
17196,1.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,0.0,1.0,,,,
11069,6.0,8.0,,,,,,,,,,,,,,,0.0,1.0,6.0,7.0,,,1.0,0.0,,,,,6.0,8.0,,,,,,,,
10418,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
8970,0.0,2.0,,,,,,,,,,,,,,,0.0,2.0,,,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
11110,1.0,7.0,,,,,,,,,,,,,1.0,7.0,1.0,5.0,0.0,2.0,1.0,5.0,,,0.0,2.0,,,1.0,7.0,,,0.0,2.0,0.0,1.0,,
7640,1.0,5.0,,,,,,,,,,,,,1.0,5.0,1.0,5.0,,,,,1.0,4.0,,,0.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,,,,
11762,4.0,17.0,0.0,2.0,,,,,0.0,4.0,,,0.0,1.0,4.0,8.0,4.0,14.0,0.0,3.0,4.0,14.0,,,0.0,3.0,,,0.0,13.0,4.0,4.0,3.0,7.0,,,0.0,1.0
10211,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,0.0,1.0,,,,
8915,0.0,3.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1.0,,,0.0,3.0,,,,,0.0,3.0,,,,,,,,
52656,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
9837,3.0,7.0,0.0,1.0,,,,,,,,,,,3.0,6.0,3.0,6.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,,,3.0,7.0,,,0.0,2.0,,,,
44855,1.0,5.0,,,,,,,0.0,3.0,,,,,,,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,,,,,1.0,5.0,,,0.0,2.0,,,,
10973,2.0,5.0,,,,,,,,,,,,,,,,,2.0,5.0,,,1.0,2.0,0.0,1.0,,,2.0,5.0,,,0.0,1.0,0.0,1.0,,
54150,0.0,1.0,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
8454,0.0,2.0,,,,,,,,,0.0,1.0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,
23601,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,,,,,0.0,2.0,,,,,,,,
53608,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
10100,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
10178,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
9776,5.0,24.0,,,,,,,,,,,1.0,1.0,4.0,23.0,5.0,23.0,0.0,1.0,2.0,9.0,2.0,12.0,,,1.0,3.0,3.0,14.0,2.0,10.0,3.0,8.0,0.0,1.0,,
54199,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
9966,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
23855,0.0,2.0,,,,,,,,,,,,,,,0.0,2.0,,,0.0,2.0,,,,,,,0.0,2.0,,,0.0,1.0,,,,
10236,1.0,2.0,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,1.0,2.0,,,0.0,1.0,,,,
10857,0.0,7.0,,,,,,,,,,,,,,,0.0,1.0,0.0,6.0,,,0.0,2.0,,,,,0.0,7.0,,,,,,,,
10988,3.0,3.0,,,,,,,,,,,,,,,,,3.0,3.0,,,2.0,2.0,,,,,3.0,3.0,,,1.0,0.0,1.0,0.0,,
7339,0.0,3.0,,,,,,,,,,,,,0.0,3.0,0.0,3.0,,,,,0.0,2.0,,,0.0,1.0,0.0,2.0,0.0,1.0,,,,,,
7371,5.0,22.0,0.0,3.0,,,,,0.0,3.0,,,0.0,3.0,5.0,13.0,5.0,19.0,0.0,3.0,0.0,5.0,1.0,3.0,2.0,7.0,2.0,7.0,3.0,14.0,2.0,8.0,2.0,3.0,,,,
45396,1.0,1.0,,,,,,,,,,,,,0.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.0,0.0,1.0,,,,,,
11171,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
11733,8.0,2.0,,,,,,,,,,,,,,,6.0,1.0,2.0,1.0,8.0,2.0,,,,,,,8.0,2.0,,,1.0,0.0,,,,
7271,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,
8565,0.0,9.0,0.0,2.0,,,,,,,,,,,0.0,6.0,0.0,6.0,0.0,3.0,,,0.0,8.0,,,,,0.0,9.0,,,0.0,1.0,,,,
8963,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,0.0,1.0,1.0,0.0,,,,,1.0,1.0,,,1.0,0.0,,,,
12495,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
10838,3.0,5.0,,,,,,,,,,,,,,,,,3.0,5.0,,,0.0,2.0,,,,,3.0,5.0,,,1.0,0.0,1.0,0.0,,
10248,0.0,2.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
8914,5.0,9.0,,,,,,,,,,,,,,,4.0,4.0,1.0,5.0,2.0,3.0,2.0,6.0,,,,,5.0,9.0,,,1.0,1.0,,,,
8749,0.0,10.0,,,,,,,,,,,,,,,0.0,7.0,0.0,3.0,0.0,7.0,0.0,1.0,,,,,0.0,10.0,,,,,,,,
10050,0.0,2.0,0.0,1.0,,,,,,,,,,,0.0,1.0,,,0.0,2.0,,,,,0.0,2.0,,,0.0,2.0,,,,,,,,
8289,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
9965,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
